Amenity Type,Name,Latitude,Longitude
ice_cream,Unknown,30.7574290,76.7751710
ice_cream,Naturals,18.5562769,73.8089525
ice_cream,Baskin-Robbins,12.9170446,77.6719220
ice_cream,Häagen-Dazs,12.9734322,77.6204609
ice_cream,vadilal ice-cream parlour,27.6985240,84.4257911
ice_cream,Unknown,27.5391233,84.8078916
ice_cream,Unknown,27.5350633,84.8100204
ice_cream,Sujata Mastani,18.4823361,73.8270307
ice_cream,Cream Stone,12.9507193,77.6999210
ice_cream,Unknown,26.2870247,73.0344706
ice_cream,Baskin-Robbins,13.0297038,80.2453965
ice_cream,Pinkberry,12.9690331,77.6410328
ice_cream,Ibaco,12.9801628,77.6372678
ice_cream,ibaco,12.9713796,80.1425925
ice_cream,Baskin-Robbins,12.9755430,77.6032210
ice_cream,Corner House,12.9736712,77.6093156
ice_cream,Art of Delight,12.9733146,77.6092125
ice_cream,Baskin-Robbins,27.4774454,89.6386829
ice_cream,Naturals,12.9702350,77.6445368
ice_cream,Baskin-Robbins,12.9792774,77.7513439
ice_cream,Naturals,12.9852423,77.5437542
ice_cream,Nature's Basket,13.0056797,77.5806627
ice_cream,Nature's Basket,18.9147040,72.8181018
ice_cream,Menchie's,12.9795140,77.6410806
ice_cream,Milano Ice Cream,12.9790679,77.6440136
ice_cream,Lakeview Milk Bar,12.9681222,77.7493893
ice_cream,Dinshaw's Shree Sai Corner,21.1197694,79.1114391
ice_cream,Jimmy's Kitchen,27.4695596,89.6390317
ice_cream,Arun Icecream Parlor,13.0288210,80.1834360
ice_cream,Baskin-Robbins,12.8770550,77.5953965
ice_cream,Corner House,13.0210445,77.6426065
ice_cream,IceCream Parlour,12.9968593,80.2405386
ice_cream,Kwality Walls,17.4580725,78.3715880
ice_cream,Vadilal Ice Cream Parlour,15.5508552,73.8179763
ice_cream,Fabrica Oriental,15.4978030,73.8308676
ice_cream,Ibaco,12.9964446,77.6125758
ice_cream,Unknown,15.1655140,73.9737679
ice_cream,Cindy's,15.0985209,73.9338447
ice_cream,Baskin-Robbins,15.1717159,73.9740938
ice_cream,Baskin Robbins,15.2341923,73.9432699
ice_cream,Baskin-Robbins,15.6261679,73.7666193
ice_cream,Unknown,28.0436000,73.3112836
ice_cream,Gelato Italiano,15.5367279,73.8199454
ice_cream,happy holidays,22.7033723,75.8427928
ice_cream,Kermal Mahal Kulfi,28.6474152,77.2288691
ice_cream,naturals,21.2411222,81.6606908
ice_cream,CELESTY,21.2439890,81.6104019
ice_cream,Havmor Ice Creams,23.0174138,72.4756688
ice_cream,Unknown,23.1618902,72.8079924
